record_id,farmer_id,county,sub_county,farm_area_ha,crop_primary,crop_secondary,rain_mm_gs,eo_ndvi_gs,irrigated,soil_quality_index,input_cost_kes,sales_kes,yield_t_ha,mpesa_txn_count_90d,mpesa_inflow_kes_90d,prior_default,processor_contract,insured,agritech_score,gov_subsidy,loan_amount_kes,tenor_months,interest_rate_pct,climate_risk_index,risk_score_internal,default_or_claim,split
rec_0002030,farmer_0363370,Tana River,,2.987,sugarcane,,1453.0,0.743,False,0.306,79268.0,992575.0,80.0,61,68860.0,False,False,False,0.714,False,440217.0,6,8.0,0.129,0.07,False,test
rec_0002031,farmer_1561353,Bungoma,,1.589,maize,,999.3,0.525,False,0.453,50853.0,180242.0,3.397,58,141571.0,False,False,True,0.379,False,44640.0,12,15.01,0.753,0.422,False,train
rec_0002032,farmer_0285628,Homa Bay,,2.64,tea,,529.7,0.572,True,0.637,95156.0,408551.0,1.968,55,128663.0,False,False,False,0.377,False,234890.0,18,19.49,0.513,0.343,False,train
rec_0002033,farmer_0094320,Uasin Gishu,,0.916,sugarcane,,1025.2,0.421,False,0.363,16932.0,257981.0,80.0,26,54837.0,False,True,False,0.516,False,91622.0,3,20.47,0.781,0.363,False,train
rec_0002034,farmer_1951133,Samburu,,0.477,potato,,1156.3,0.524,True,0.626,22623.0,285800.0,21.04,28,131684.0,True,True,False,0.517,True,85298.0,9,17.73,0.415,0.625,False,train
rec_0002035,farmer_1054144,Tana River,,3.454,maize,,1205.5,0.885,False,0.622,109506.0,535148.0,4.0,21,75946.0,False,True,False,0.603,False,233703.0,9,18.52,0.129,0.105,False,train
rec_0002036,farmer_0236147,Kiambu,,3.718,sorghum,,1031.5,0.417,False,0.548,118709.0,223984.0,2.023,33,231975.0,False,False,False,0.695,False,82661.0,9,17.38,0.947,0.286,False,train
rec_0002037,farmer_0896188,Kajiado,,0.589,maize,wheat,1344.1,0.644,False,0.463,24842.0,77269.0,3.668,39,77222.0,False,False,False,0.806,False,71279.0,9,22.86,0.736,0.468,False,train
rec_0002038,farmer_1849570,Trans Nzoia,,2.768,beans,,1635.5,0.685,False,0.48,74267.0,307876.0,1.8,63,97076.0,False,True,True,0.594,False,109568.0,3,19.44,0.212,0.145,False,train
rec_0002039,farmer_0117687,Uasin Gishu,,0.852,horticulture,,1297.4,0.439,False,0.408,27368.0,1061111.0,17.651,85,182461.0,False,True,False,0.527,False,343580.0,12,20.89,0.781,0.261,False,train
rec_0002040,farmer_0075329,Nyeri,,3.461,millet,,1384.5,0.732,False,0.403,107128.0,199482.0,1.982,16,3251.0,False,False,False,0.558,False,118929.0,12,18.06,0.26,0.223,False,train
rec_0002041,farmer_1610899,Marsabit,,1.468,maize,,1082.5,0.764,True,0.613,42650.0,149703.0,3.119,58,102372.0,False,False,False,0.708,False,21406.0,18,19.65,0.018,0.313,False,train
rec_0002042,farmer_1236473,Turkana,,0.806,potato,sorghum,1298.0,0.713,False,0.551,23126.0,507926.0,23.631,7,277000.0,False,False,False,0.415,False,135051.0,18,13.0,0.094,0.339,False,train
rec_0002043,farmer_0370176,Bomet,,1.358,maize,,1443.6,0.565,True,0.654,58117.0,136734.0,3.072,14,169674.0,False,False,False,0.571,False,104053.0,12,23.88,0.28,0.417,False,train
rec_0002044,farmer_1598191,Taita-Taveta,,3.375,sugarcane,millet,932.7,0.69,False,0.598,107977.0,917461.0,71.554,47,183817.0,False,False,False,0.561,False,347213.0,24,18.6,0.246,0.176,False,train
rec_0002045,farmer_1231919,Wajir,,2.366,horticulture,maize,513.1,0.299,True,0.626,88936.0,2063233.0,13.547,24,0,False,True,False,0.636,False,770569.0,6,18.65,0.801,0.065,False,train
rec_0002046,farmer_1095653,Homa Bay,,1.552,beans,,815.7,0.574,False,0.495,59070.0,100217.0,1.242,63,115687.0,False,True,False,0.629,False,46615.0,24,19.64,0.513,0.417,False,train
rec_0002047,farmer_1855408,Mandera,,0.984,beans,,869.8,0.836,False,0.65,27505.0,75299.0,1.42,55,141598.0,False,False,True,0.401,False,63436.0,12,20.53,0.234,0.399,False,train
rec_0002048,farmer_0569668,Kwale,,1.103,beans,beans,1065.1,0.741,False,0.537,47696.0,101820.0,1.45,81,146978.0,False,False,False,0.789,False,10000,18,21.31,0.136,0.38,False,test
rec_0002049,farmer_1610471,Busia,,3.448,wheat,potato,608.6,0.424,False,0.612,129546.0,359859.0,2.634,77,117366.0,False,True,False,0.504,False,160953.0,3,23.88,0.693,0.234,False,train
rec_0002050,farmer_1648113,Nakuru,,1.588,maize,,735.5,0.404,False,0.523,56540.0,153709.0,2.955,7,47770.0,False,False,False,0.438,False,77871.0,12,22.0,0.949,0.507,False,test
rec_0002051,farmer_0808225,Kitui,,1.198,millet,,718.1,0.802,False,0.685,45885.0,56599.0,1.582,32,201379.0,False,True,True,0.795,False,50160.0,6,17.55,0.052,0.218,False,train
rec_0002052,farmer_1739138,Garissa,,1.074,maize,,919.8,0.392,False,0.669,36536.0,104409.0,2.523,39,0,False,False,False,0.416,False,10000,9,18.53,0.91,0.53,False,test
rec_0002053,farmer_0975345,Marsabit,,2.135,coffee,,1013.5,0.749,False,0.827,56569.0,342434.0,2.0,43,244531.0,False,False,False,0.424,False,166072.0,12,18.84,0.018,0.238,False,test
rec_0002054,farmer_1729273,Lamu,,1.654,maize,,1133.4,0.725,False,0.567,70163.0,234466.0,4.0,38,62448.0,False,True,False,0.556,False,126579.0,9,17.6,0.314,0.245,False,train
rec_0002055,farmer_0655898,Trans Nzoia,,2.733,maize,horticulture,1400.9,0.634,False,0.538,93545.0,319111.0,3.736,48,81726.0,False,False,False,0.676,False,206978.0,24,20.35,0.212,0.304,False,train
rec_0002056,farmer_0264703,Bungoma,,1.652,maize,,890.4,0.395,False,0.582,31850.0,123694.0,2.337,23,92292.0,False,False,True,0.622,False,86096.0,12,20.4,0.753,0.421,False,train
rec_0002057,farmer_1747969,Nairobi,,0.257,maize,,831.0,0.618,False,0.6,8849.0,32291.0,4.016,31,0,False,False,False,0.56,False,136006.0,24,22.9,0.247,0.645,False,train
rec_0002058,farmer_1175480,Homa Bay,,1.58,maize,,654.9,0.633,True,0.761,57855.0,158635.0,2.532,73,155067.0,False,True,False,0.87,False,54841.0,9,27.03,0.513,0.278,False,train
rec_0002059,farmer_0533760,Kiambu,,3.395,maize,rice,689.0,0.399,False,0.599,140871.0,262462.0,2.436,45,65049.0,True,True,False,0.593,False,84017.0,6,8.4,0.947,0.426,False,train
rec_0002060,farmer_1443153,Kwale,,0.8,millet,sugarcane,1180.4,0.774,False,0.694,21979.0,47160.0,1.749,31,14227.0,False,False,False,0.78,False,10000,6,18.29,0.136,0.313,False,test
rec_0002061,farmer_1749892,Trans Nzoia,,2.447,horticulture,,1159.5,0.634,True,0.584,57119.0,3256283.0,18.932,48,48273.0,False,False,False,0.429,False,1171582.0,3,14.18,0.212,0.013,False,train
rec_0002062,farmer_1477453,Kwale,,2.603,maize,,881.6,0.837,True,0.592,88508.0,276991.0,3.356,58,35476.0,False,True,True,0.513,False,99971.0,6,10.76,0.136,0.138,False,test
rec_0002063,farmer_0277023,Migori,,1.467,sugarcane,maize,1444.0,0.687,False,0.645,49906.0,384051.0,74.789,44,131239.0,False,False,False,0.666,False,140395.0,3,21.03,0.263,0.233,False,test
rec_0002064,farmer_0157768,Meru,,1.238,potato,,874.4,0.812,False,0.455,41989.0,791585.0,23.179,43,13522.0,False,True,False,0.608,False,310246.0,3,16.33,0.49,0.136,False,train
rec_0002065,farmer_0130541,Turkana,,1.925,millet,,1072.6,0.866,False,0.715,68254.0,113275.0,2.0,65,41723.0,False,False,False,0.388,False,68500.0,9,14.97,0.094,0.264,False,test
rec_0002066,farmer_0998617,Murang'a,,0.6,rice,,777.5,0.425,True,0.698,5810.0,85826.0,3.451,48,292907.0,False,False,False,0.472,False,99226.0,24,19.83,0.827,0.663,True,test
rec_0002067,farmer_1934581,Kwale,,1.227,sorghum,,1068.9,0.713,False,0.395,65209.0,80236.0,2.274,36,237634.0,False,False,False,0.624,False,79150.0,9,12.75,0.136,0.323,False,test
rec_0002068,farmer_0277525,Kwale,,1.491,rice,rice,952.7,0.737,True,0.6,54320.0,236130.0,4.093,63,171756.0,True,True,True,0.341,True,138754.0,9,19.89,0.136,0.48,False,test
rec_0002069,farmer_0091268,Tharaka-Nithi,,1.957,tea,,687.0,0.725,False,0.658,63022.0,342214.0,2.369,47,172641.0,False,True,True,0.525,False,124598.0,3,20.92,0.193,0.179,False,train
rec_0002070,farmer_0596105,Nyandarua,,1.368,millet,maize,1156.9,0.627,False,0.554,57649.0,78121.0,1.732,43,140380.0,False,True,False,0.539,False,10000,3,24.92,0.365,0.315,False,train
rec_0002071,farmer_0821403,Wajir,,1.982,sugarcane,,548.9,0.355,False,0.549,58091.0,535513.0,63.264,64,39888.0,False,False,False,0.402,False,264331.0,9,23.29,0.801,0.363,False,train
rec_0002072,farmer_0486458,Nakuru,,2.444,maize,,806.3,0.409,False,0.524,77894.0,247143.0,2.708,39,63717.0,False,True,True,0.753,False,85503.0,18,20.83,0.949,0.336,False,test
rec_0002073,farmer_1236341,Mombasa,,1.315,maize,,1367.5,0.782,False,0.735,45891.0,197473.0,4.0,64,155317.0,False,False,False,0.668,False,130337.0,9,15.48,0.12,0.262,False,train
rec_0002074,farmer_1141876,Tharaka-Nithi,,2.079,maize,horticulture,673.5,0.752,False,0.468,49643.0,209559.0,3.319,58,139959.0,False,False,False,0.667,False,109484.0,18,19.53,0.193,0.274,False,train
rec_0002075,farmer_1777475,Mombasa,,0.889,beans,,1168.8,0.742,False,0.679,15972.0,85086.0,1.439,32,115079.0,False,False,False,0.544,False,13396.0,24,15.92,0.12,0.447,False,train
rec_0002076,farmer_0209489,Murang'a,,0.492,maize,sorghum,628.7,0.562,False,0.62,8855.0,38835.0,2.647,55,192102.0,False,False,True,0.457,False,10000,9,12.23,0.827,0.527,False,train
rec_0002077,farmer_1934092,Busia,,1.322,tea,,619.1,0.536,False,0.496,44185.0,225766.0,1.937,20,209505.0,False,True,False,0.599,False,52604.0,9,21.51,0.693,0.337,False,train
rec_0002078,farmer_0178235,Kakamega,,2.093,coffee,,704.5,0.441,False,0.38,77352.0,308638.0,1.583,25,0,True,False,True,0.613,False,120474.0,9,19.34,0.958,0.581,False,test
rec_0002079,farmer_0468817,Nakuru,,2.249,sorghum,,667.4,0.215,False,0.441,93081.0,96491.0,1.323,54,165452.0,False,True,False,0.648,False,64808.0,6,14.72,0.949,0.356,False,train
rec_0002080,farmer_0165513,Samburu,,0.889,rice,maize,936.1,0.515,False,0.584,29491.0,161435.0,3.896,34,117196.0,False,False,False,0.587,False,119641.0,6,19.71,0.415,0.407,False,train
rec_0002081,farmer_1844360,Nairobi,,0.843,maize,,1110.1,0.714,False,0.55,37475.0,101573.0,3.548,28,89566.0,False,False,False,0.784,False,78647.0,18,14.58,0.247,0.394,False,train
rec_0002082,farmer_1334510,West Pokot,,4.178,wheat,,775.5,0.324,True,0.431,161243.0,468866.0,2.634,65,126162.0,False,True,False,0.437,False,206720.0,12,15.26,0.895,0.264,False,test
rec_0002083,farmer_0024699,Laikipia,,1.702,maize,coffee,1315.3,0.289,True,0.618,68544.0,189182.0,2.97,37,0,False,True,True,0.75,False,77857.0,6,16.22,0.82,0.323,False,test
rec_0002084,farmer_0205466,Taita-Taveta,,1.31,rice,,1270.0,0.608,False,0.529,56208.0,206519.0,3.434,43,106277.0,False,False,False,0.662,False,104546.0,18,21.47,0.246,0.404,False,train
rec_0002085,farmer_0600378,Samburu,,0.938,dairy-fodder,,1205.6,0.603,False,0.623,25398.0,398117.0,16.563,25,107454.0,False,False,False,0.635,False,255327.0,3,18.89,0.415,0.291,False,train
rec_0002086,farmer_1211031,Nyamira,,2.494,beans,sugarcane,443.1,0.381,False,0.565,89584.0,177551.0,1.13,20,120321.0,False,False,True,0.521,False,74783.0,24,16.84,0.966,0.496,False,train
rec_0002087,farmer_0081802,Bungoma,,2.468,maize,,795.4,0.335,False,0.598,73285.0,257806.0,2.776,42,83156.0,False,True,False,0.532,False,51652.0,6,14.25,0.753,0.264,False,train
rec_0002088,farmer_0822472,Taita-Taveta,,2.043,beans,,1378.4,0.673,False,0.628,60986.0,211518.0,1.581,62,96780.0,False,True,True,0.672,False,51134.0,12,12.62,0.246,0.201,False,train
rec_0002089,farmer_0968073,Kisumu,,0.874,tea,,1118.4,0.593,False,0.611,43771.0,198768.0,2.619,23,128888.0,True,False,True,0.602,False,67607.0,3,18.58,0.467,0.592,False,train
rec_0002090,farmer_1661016,Bungoma,,1.613,wheat,dairy-fodder,1034.7,0.511,False,0.639,48413.0,177670.0,2.784,78,117309.0,False,True,False,0.282,True,10000,9,15.01,0.753,0.359,False,train
rec_0002091,farmer_0144087,Mombasa,,1.744,millet,,1645.5,0.812,False,0.718,72249.0,85723.0,1.807,41,53922.0,False,True,False,0.581,False,77196.0,24,19.04,0.12,0.326,False,train
rec_0002092,farmer_0013856,Nyamira,,1.697,coffee,,583.0,0.175,False,0.491,70726.0,110529.0,0.818,61,122315.0,False,True,False,0.58,False,181771.0,6,17.6,0.966,0.422,False,train
rec_0002093,farmer_0261643,Kirinyaga,,1.831,rice,,819.1,0.753,False,0.655,67934.0,309099.0,3.836,2,143611.0,False,True,False,0.459,False,120585.0,18,15.67,0.163,0.255,False,train
rec_0002094,farmer_0394610,Siaya,,2.133,sugarcane,,751.1,0.625,False,0.445,67114.0,595543.0,67.859,17,224592.0,False,True,True,0.746,False,200152.0,18,22.07,0.689,0.223,False,train
rec_0002095,farmer_0912853,Garissa,,0.81,sugarcane,,1008.1,0.341,False,0.555,31118.0,224895.0,62.577,20,95876.0,False,True,False,0.564,True,112746.0,9,21.15,0.91,0.469,False,train
rec_0002096,farmer_0219669,Isiolo,,1.272,wheat,,654.2,0.624,True,0.463,50605.0,119143.0,2.759,29,241884.0,False,False,True,0.321,False,41771.0,9,15.87,0.33,0.404,False,test
rec_0002097,farmer_0623986,Nakuru,,1.586,horticulture,,680.0,0.372,True,0.34,54781.0,1663849.0,14.115,60,182301.0,False,True,True,0.561,False,639248.0,18,23.22,0.949,0.167,False,train
rec_0002098,farmer_0479392,Kirinyaga,,3.191,maize,,708.2,0.806,False,0.64,111518.0,364217.0,3.761,41,50070.0,False,True,False,0.508,False,171221.0,9,23.05,0.163,0.164,False,train
rec_0002099,farmer_0000848,Nyamira,,1.255,rice,,674.4,0.437,False,0.669,41555.0,178336.0,2.932,35,103781.0,False,False,False,0.602,False,98820.0,3,17.29,0.966,0.4,False,train
rec_0002100,farmer_0102523,Elgeyo-Marakwet,,2.737,horticulture,,823.5,0.612,False,0.661,97588.0,2694621.0,14.534,55,26385.0,False,False,False,0.324,False,966417.0,12,16.15,0.467,0.039,False,train
rec_0002101,farmer_0580597,Nyamira,,1.739,maize,,637.1,0.286,False,0.545,54198.0,157654.0,2.492,47,181712.0,False,False,False,0.556,False,118854.0,24,8.0,0.966,0.511,False,train
rec_0002102,farmer_1838737,Isiolo,,1.347,coffee,dairy-fodder,563.1,0.488,False,0.469,41646.0,204303.0,1.53,39,247989.0,False,False,False,0.563,True,105081.0,3,14.71,0.33,0.309,False,test
rec_0002103,farmer_0014591,Garissa,,0.846,sugarcane,,827.5,0.336,False,0.426,14339.0,201816.0,62.288,72,0,False,True,False,0.503,False,134661.0,6,22.49,0.91,0.45,False,train
rec_0002104,farmer_1680928,Vihiga,,1.153,wheat,millet,481.6,0.486,False,0.667,53865.0,76740.0,1.779,44,0,False,False,False,0.505,False,59689.0,18,13.85,0.855,0.538,False,test
rec_0002105,farmer_1620554,Kilifi,,1.905,tea,wheat,1154.5,0.343,False,0.551,55843.0,350555.0,2.471,7,183072.0,True,False,False,0.422,False,158136.0,24,14.13,0.634,0.675,False,train
rec_0002106,farmer_0493377,Nandi,,1.035,sugarcane,maize,908.5,0.47,False,0.331,44959.0,306148.0,68.843,24,185723.0,False,False,False,0.482,False,80237.0,18,17.39,0.714,0.501,False,test
rec_0002107,farmer_0492235,Kisii,,2.537,maize,,536.0,0.747,False,0.611,85009.0,205144.0,2.478,66,127078.0,False,False,False,0.592,False,92406.0,3,14.65,0.307,0.195,False,test
rec_0002108,farmer_1378948,Mandera,,0.612,wheat,maize,1066.9,0.712,False,0.543,12473.0,60059.0,2.854,57,303329.0,False,False,True,0.545,False,46214.0,9,22.58,0.234,0.44,False,train
rec_0002109,farmer_1182049,Nandi,,0.374,dairy-fodder,,853.6,0.499,False,0.567,6184.0,124057.0,13.786,32,59791.0,False,False,False,0.312,False,23437.0,12,15.4,0.714,0.597,False,train
rec_0002110,farmer_1715783,Kwale,,2.108,maize,,1063.4,0.73,True,0.684,85723.0,271948.0,3.346,59,26548.0,False,False,False,0.715,True,114806.0,24,17.2,0.136,0.307,False,train
rec_0002111,farmer_0451717,Taita-Taveta,,1.238,maize,,1152.9,0.491,False,0.366,52410.0,130294.0,3.357,44,167660.0,False,True,False,0.57,True,42225.0,18,15.69,0.246,0.385,True,train
rec_0002112,farmer_1450343,Wajir,,2.718,dairy-fodder,,588.2,0.492,False,0.484,105652.0,737271.0,11.293,20,149810.0,False,False,True,0.551,False,327093.0,9,16.73,0.801,0.227,False,train
rec_0002113,farmer_0564032,Trans Nzoia,,1.565,coffee,,1341.3,0.627,False,0.448,62023.0,259169.0,1.841,53,214977.0,False,True,False,0.913,False,173552.0,3,21.05,0.212,0.186,False,train
rec_0002114,farmer_1046172,Machakos,,1.159,potato,,564.6,0.638,True,0.495,29314.0,573457.0,17.732,55,150584.0,False,False,False,0.702,False,261714.0,9,22.03,0.323,0.256,False,train
rec_0002115,farmer_1722183,Kisumu,,0.968,coffee,maize,1200.1,0.574,False,0.346,52357.0,162015.0,1.784,8,164988.0,False,False,False,0.551,False,90895.0,24,18.35,0.467,0.538,False,test
rec_0002116,farmer_1617880,Lamu,,2.149,sorghum,,1077.0,0.536,False,0.498,68510.0,159672.0,2.138,28,71942.0,False,True,False,0.583,False,65186.0,9,17.81,0.314,0.251,False,train
rec_0002117,farmer_0723377,Mombasa,,1.858,wheat,,1494.8,0.76,False,0.315,54077.0,279147.0,3.5,30,190278.0,False,False,False,0.762,False,115188.0,6,17.36,0.12,0.191,False,train
rec_0002118,farmer_0827665,Migori,,1.257,dairy-fodder,,1272.2,0.656,False,0.58,48457.0,496580.0,17.897,38,226432.0,False,True,False,0.436,False,149947.0,24,21.34,0.263,0.349,False,test
rec_0002119,farmer_1599305,Nandi,,0.388,tea,,827.0,0.365,False,0.423,30464.0,52271.0,1.923,55,237619.0,False,False,False,0.562,False,54836.0,24,18.17,0.714,0.709,False,train
rec_0002120,farmer_0250499,Kakamega,,2.009,beans,,805.7,0.386,False,0.46,85362.0,99022.0,0.936,54,22591.0,False,False,False,0.497,True,71156.0,6,13.77,0.958,0.414,False,test
rec_0002121,farmer_1753136,Murang'a,,0.895,rice,,829.8,0.344,False,0.474,41230.0,93246.0,2.473,43,123091.0,False,True,False,0.669,False,65152.0,3,18.28,0.827,0.411,False,train
rec_0002122,farmer_1118290,Nandi,,0.173,tea,,827.5,0.399,True,0.554,6121.0,28764.0,1.965,19,0,True,False,False,0.37,False,63571.0,3,21.74,0.714,0.817,True,train
rec_0002123,farmer_0338300,Narok,,2.972,horticulture,maize,1269.8,0.669,False,0.392,107993.0,3466461.0,18.953,19,102938.0,False,False,False,0.714,False,1195246.0,9,19.89,0.28,0.011,False,train
rec_0002124,farmer_0565389,Vihiga,,0.736,tea,,498.5,0.385,False,0.554,36694.0,96833.0,1.687,54,0,False,False,True,0.471,False,44602.0,24,15.8,0.855,0.66,False,test
rec_0002125,farmer_1101748,Turkana,,1.272,wheat,maize,1019.1,0.757,False,0.731,37149.0,136567.0,2.703,41,107207.0,False,False,False,0.692,False,14076.0,18,21.38,0.094,0.351,False,test
rec_0002126,farmer_0833607,Nandi,,0.627,horticulture,,907.6,0.347,True,0.613,10126.0,563766.0,14.097,47,159141.0,False,False,False,0.566,False,285658.0,18,8.52,0.714,0.439,False,train
rec_0002127,farmer_0292381,Mandera,,0.524,potato,,1423.9,0.659,False,0.696,8923.0,322926.0,25.0,33,55580.0,True,False,False,0.618,False,179298.0,24,17.77,0.234,0.686,True,train
rec_0002128,farmer_1007787,Laikipia,,0.954,maize,,1735.2,0.411,False,0.515,22439.0,128523.0,3.766,62,154149.0,False,False,False,0.529,False,37434.0,24,16.72,0.82,0.59,False,train
rec_0002129,farmer_0523718,Kajiado,,0.519,maize,coffee,1461.9,0.403,False,0.627,6411.0,50892.0,3.06,6,0,True,False,True,0.379,False,60891.0,18,19.86,0.736,0.827,False,train
rec_0002130,farmer_0559525,Taita-Taveta,,1.816,maize,,791.9,0.696,False,0.742,82584.0,222399.0,3.518,67,225864.0,False,False,False,0.596,False,32572.0,18,19.7,0.246,0.352,False,test
rec_0002131,farmer_0968130,Turkana,,1.505,potato,,939.2,0.737,False,0.578,43573.0,848132.0,20.322,63,47779.0,True,False,False,0.625,False,359432.0,3,26.71,0.094,0.316,False,test
rec_0002132,farmer_0360062,West Pokot,,0.908,tea,,928.1,0.374,False,0.492,25575.0,152196.0,2.059,55,157349.0,False,False,False,0.423,False,92563.0,3,17.46,0.895,0.484,True,train
rec_0002133,farmer_1574733,Lamu,,1.805,coffee,,663.3,0.572,False,0.779,57366.0,323622.0,1.737,15,79947.0,False,False,False,0.63,False,172953.0,6,16.77,0.314,0.251,False,train
rec_0002134,farmer_0360976,Nairobi,,1.208,sugarcane,rice,890.4,0.922,False,0.728,51676.0,386303.0,73.731,30,230672.0,False,False,True,0.612,False,166269.0,3,22.46,0.247,0.227,False,train
rec_0002135,farmer_0908377,Murang'a,,0.533,potato,,717.4,0.477,True,0.502,27155.0,228550.0,19.781,42,21624.0,False,True,False,0.456,False,99647.0,3,17.1,0.827,0.43,False,test
rec_0002136,farmer_1695745,Mombasa,,1.313,dairy-fodder,dairy-fodder,1277.4,0.766,False,0.545,26326.0,588437.0,20.0,57,263669.0,False,False,False,0.695,False,263459.0,24,21.53,0.12,0.278,False,train
rec_0002137,farmer_0622955,Mombasa,,1.119,rice,,1103.0,0.721,False,0.673,43650.0,195938.0,3.781,28,131410.0,False,False,False,0.577,False,79471.0,9,23.19,0.12,0.343,False,train
rec_0002138,farmer_0800645,Nandi,,0.604,maize,,606.9,0.582,False,0.385,3823.0,78132.0,3.42,48,140148.0,False,False,True,0.542,True,65669.0,9,14.92,0.714,0.47,True,train
rec_0002139,farmer_0842689,Kericho,,8.69,coffee,,1358.4,0.525,False,0.428,302431.0,1496864.0,1.883,60,104468.0,False,True,False,0.402,False,501061.0,9,20.46,0.62,0.075,False,train
rec_0002140,farmer_0057396,Elgeyo-Marakwet,,2.614,maize,,939.0,0.583,False,0.503,111507.0,352580.0,3.449,30,148203.0,False,True,True,0.443,False,164084.0,24,14.03,0.467,0.312,False,train
rec_0002141,farmer_0041287,Nandi,,0.436,dairy-fodder,,725.7,0.29,True,0.299,25715.0,85054.0,8.291,66,43328.0,False,True,False,0.601,False,11268.0,12,21.71,0.714,0.578,True,train
rec_0002142,farmer_0239850,Kilifi,,1.141,horticulture,sugarcane,895.9,0.63,False,0.542,33182.0,1419139.0,16.142,43,197241.0,True,True,False,0.455,False,528888.0,18,16.66,0.634,0.32,False,train
rec_0002143,farmer_0394916,Machakos,,2.32,maize,,763.9,0.659,False,0.717,74936.0,246794.0,2.902,11,122634.0,False,True,False,0.487,False,151883.0,9,18.0,0.323,0.222,False,train
rec_0002144,farmer_0865375,Uasin Gishu,,1.559,sugarcane,,1107.4,0.452,False,0.526,58644.0,403769.0,69.973,47,168398.0,False,False,False,0.582,False,212784.0,6,16.63,0.781,0.328,True,test
